"segmento";"nome";"id";"pregao";"site";"ticker";"ano";"ativo";"pl";"rec_liq";"lucro_bruto";"lucro_liq";"EBIT";"deprec_amort";"EBITDA";"margem_liq";"div_curto_prazo";"div_longo_prazo";"caixa";"div_liq";"div_total";"size";"leverage";"EBIT.rate";"ROA";"ROE";"GAO";"main.sector";"sector.activity";"sub.sector";"listagem";"ibovespa"
"Máq. e Equip. Industriais";"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL";7595;"INEPAR";"www.inepar.com.br";"INEP3;INEP4";2017;1808994;0;39803;8046;0;0;17208;17208;0;365647;284886;3569;37,6;650533;14,4082814476223;0,36;0;0,01;NA;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL";7595;"INEPAR";"www.inepar.com.br";"INEP3;INEP4";2018;1473029;0;48867;28304;0;0;16744;16744;0;310665;307444;2594;36,76;618109;14,2028313829631;0,42;0;0,01;NA;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL";7595;"INEPAR";"www.inepar.com.br";"INEP3;INEP4";2019;1408179;0;13143;2000;0;0;12200;12200;0;361840;296210;575;53,89;658050;14,1578079383015;0,47;0;0,01;NA;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL";7595;"INEPAR";"www.inepar.com.br";"INEP3;INEP4";2020;1629781;0;7681;2394;0;0;19056;19056;0;419510;457963;304;46,03;877473;14,3039562079282;0,54;0;0,01;NA;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2012;587901;320973;424441;96039;31281;42130;14769;56899;7,37;32642;101111;101553;0,57;133753;13,2843138453585;0,23;0,1;0,1;0,1;0,44;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2013;674361;364082;594762;161915;62098;84119;14179;98298;10,44;31268;84538;94078;0,22;115806;13,4215208548161;0,17;0,14;0,15;0,17;0,52;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2014;850775;508814;905841;217920;132684;143439;17530;160969;14,65;37769;68626;114818;-0,05;106395;13,6539029777674;0,13;0,16;0,19;0,26;0,66;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2015;791235;491362;705979;90797;6237;3706;25117;28823;0,88;48674;55330;80450;0,82;104004;13,5813502949149;0,13;0,01;0,04;0,01;0,04;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2016;763805;468852;475298;32704;0;0;25312;25312;0;50045;68182;122779;-0,18;118227;13,5460677999684;0,15;0;0,03;0;0;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2017;716246;435349;578375;48428;0;0;26655;26655;0;49487;30024;94311;-0,56;79511;13,4817789623533;0,11;0;0,04;0;0;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2018;704273;441025;576300;83360;8266;20995;27423;48418;1,43;31290;34232;48945;0,34;65522;13,4649213440623;0,09;0,04;0,07;0,02;0,25;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2019;676102;467384;583465;145194;37572;52427;30888;83315;6,44;25558;17311;79131;-0,44;42869;13,4240992312167;0,06;0,09;0,12;0,08;0,36;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"KEPLER WEBER SA";7870;"KEPLER WEBER";"www.kepler.com.br";"KEPL3";2020;948778;517651;671243;162517;67650;80425;28329;108754;10,08;9653;7543;281514;-2,43;17196;13,762930119773;0,02;0,12;0,11;0,13;0,49;"Bens Industriais";"Emp. Adm. Part. - Metalurgia e Siderurgia";"Máquinas e Equipamentos";"Tradicional";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2012;980021;279517;701789;89130;13680;1302;21590;22892;1,95;193275;350063;377603;7,24;543338;13,7953292789886;0,55;0;0,02;0,05;0,01;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2013;1210307;268454;813114;105862;0;46;23496;23542;0;449693;273663;472772;10,64;723356;14,0063846044;0,6;0;0,02;0;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2014;1136694;180611;881435;105567;0;17769;26030;43799;0;394730;309625;414880;6,61;704355;13,9436346072233;0,62;0,02;0,04;0;0,17;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2015;1205377;37406;1017742;135471;0;35411;32401;67812;0;561674;303177;450021;6,12;864851;14,002302939046;0,72;0,03;0,06;0;0,26;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2016;1098571;121814;1013663;152276;30548;57094;29315;86409;3,01;283738;441227;409030;3,66;724965;13,9095208023094;0,66;0,06;0,08;0,25;0,37;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2017;1278901;97881;985748;162991;0;73188;28308;101496;0;511197;317600;507357;3,17;828797;14,0615116733431;0,65;0,07;0,08;0;0,45;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2018;1388819;87447;1196896;200432;0;85249;32537;117786;0;496063;382841;544679;2,84;878904;14,1439643036702;0,63;0,07;0,08;0;0,43;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2019;1627345;127294;1480776;248962;47445;129028;45292;174320;3,2;653424;376762;536436;2,83;1030186;14,3024604104342;0,63;0,09;0,11;0,37;0,52;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"METALFRIO SOLUTIONS S/A";20613;"METALFRIO";"www.metalfrio.com.br";"FRIO3";2020;1719772;12800;1445244;252167;0;72641;58096;130737;0;476049;672021;504238;4,92;1148070;14,3577022818635;0,67;0,05;0,08;0;0,29;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2012;1664061;859326;879274;468345;151516;249884;108619;358503;17,23;54790;567662;203806;1,17;622452;14,3247715583452;0,37;0,28;0,22;0,18;0,53;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2013;1801245;1016513;832262;497328;172592;280205;136888;417093;20,74;125296;506987;25798;1,45;632283;14,4039886504419;0,35;0,34;0,23;0,17;0,56;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2014;1892723;1059397;794166;431786;64268;157938;168259;326197;8,09;154952;590432;193659;1,69;745384;14,4535270909054;0,39;0,2;0,17;0,06;0,37;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2015;1637957;962231;576106;232327;0;0;169641;169641;0;189819;431016;232011;2,29;620835;14,3089602915243;0,38;0;0,1;0;0;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2016;1510747;997949;396617;82994;0;0;159025;159025;0;159735;290353;330682;0,75;450088;14,2281147884532;0,3;0;0,11;0;0;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2017;1223576;846580;291265;1307;0;0;145720;145720;0;125276;174099;131117;1,15;299375;14,0172882768135;0,24;0;0,12;0;0;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2018;1014648;750309;304189;32187;0;0;126684;126684;0;125729;55456;122635;0,46;181185;13,8300523122801;0,18;0;0,12;0;0;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2019;1375895;1107373;439465;156972;0;0;162267;162267;0;99131;51081;124910;0,16;150212;14,1346149864243;0,11;0;0,12;0;0;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";22012;"MILLS";"www.mills.com.br";"MILS3";2020;1475392;1097899;506339;199424;0;13534;150338;163872;0;77450;186541;378905;-0,7;263991;14,2044342751593;0,18;0,03;0,11;0;0,07;"Bens Industriais";"Construção Civil, Mat. Constr. e Decoração";"Máquinas e Equipamentos";"Novo Mercado";FALSE
"Máq. e Equip. Industriais";"PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.";24546;"PRATICA";"http://ri.praticafornos.com.br";"PTCA11;PTCA3";2017;93042;45599;95645;44702;7552;13101;0;13101;7,9;13269;8898;4118;1,38;22167;11,4408062830922;0,24;0,14;0,14;0,17;0,29;"Bens Industriais";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"Máquinas e Equipamentos";"Bovespa Mais - Level 2";FALSE
"Máq. e Equip. Industriais";"PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.";24546;"PRATICA";"http://ri.praticafornos.com.br";"PTCA11;PTCA3";2018;108922;41182;111567;49412;5773;10849;3375;14224;5,17;13765;28293;7386;2,44;42058;11,5983873087197;0,39;0,1;0,13;0,14;0,22;"Bens Industriais";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"Máquinas e Equipamentos";"Bovespa Mais - Level 2";FALSE
"Máq. e Equip. Industriais";"PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.";24546;"PRATICA";"http://ri.praticafornos.com.br";"PTCA11;PTCA3";2019;125660;47084;137640;60606;8030;14059;3867;17926;5,83;19074;31442;13104;2,09;50516;11,7413351259569;0,4;0,1;0,14;0,17;0,23;"Bens Industriais";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"Máquinas e Equipamentos";"Bovespa Mais - Level 2";FALSE
"Máq. e Equip. Industriais";"PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.";24546;"PRATICA";"http://ri.praticafornos.com.br";"PTCA11;PTCA3";2020;138880;48939;120638;51764;4870;6130;5274;11404;4,04;24181;34311;32665;2,26;58492;11,8413655298942;0,42;0,05;0,08;0,1;0,12;"Bens Industriais";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"Máquinas e Equipamentos";"Bovespa Mais - Level 2";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2012;392974;0;433515;112009;0;0;15880;15880;0;25725;14524;3994;2,28;40249;12,8814987309021;0,1;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2013;421613;0;449127;105101;0;0;16985;16985;0;35381;20150;12499;2,53;55531;12,9518431106485;0,13;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2014;435789;0;442462;87679;0;0;18930;18930;0;37249;24324;6568;2,91;61573;12,9849134602379;0,14;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2015;427172;0;417444;72337;0;0;18242;18242;0;51492;17567;9686;3,25;69059;12,9649420214089;0,16;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2016;407681;0;353124;50897;0;0;17083;17083;0;50315;14952;5534;3,5;65267;12,9182402848271;0,16;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2017;387859;0;385405;34850;0;0;15363;15363;0;55641;12368;4504;4,13;68009;12,868397150497;0,18;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2018;371337;0;423156;31800;0;0;13627;13627;0;73879;11535;6441;5,8;85414;12,8248652850793;0,23;0;0,04;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2019;378891;0;455875;42398;0;0;17619;17619;0;86316;10864;13022;4,78;97180;12,8450038437555;0,26;0;0,05;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Materiais Diversos";"SANSUY SA INDÚSTRIA  DE PLASTICOS";12696;"SANSUY";"www.sansuy.com.br";"SNSY3;SNSY5;SNSY6";2020;399452;0;511424;76614;0;0;18053;18053;0;72801;51131;9778;6,32;123932;12,8978488867821;0,31;0;0,05;NA;0;"Materiais Básicos";"Petroquímicos e Borracha";"Materiais Diversos";"Tradicional";FALSE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2012;19393667;6846482;12201715;2953146;699008;1217431;548647;1766078;5,73;687136;3535627;4862384;-0,36;4222763;16,7804571274404;0,22;0,1;0,09;0,1;0,41;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2013;23760310;8509009;13635846;3095827;786410;1605885;633308;2239193;5,77;185871;4954682;6146139;-0,45;5140553;16,9835270995117;0,22;0,12;0,09;0,09;0,52;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2014;27653600;10265486;14935910;2958737;826600;1303774;676831;1980605;5,53;238146;6423876;6437798;0,11;6662022;17,1352664763725;0,24;0,09;0,07;0,08;0,44;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2015;45566910;15008670;20301771;3756413;281608;1103067;1073318;2176385;1,39;856518;12929250;10886976;1,33;13785768;17,6346923531727;0,3;0,05;0,05;0,02;0,29;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2016;38016671;12844858;21435696;4269592;591811;717792;1275942;1993734;2,76;1663204;10590818;9832759;1,21;12254022;17,4535353320117;0,32;0,03;0,05;0,05;0,17;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2017;39484906;13834566;18713045;3421370;847376;1059584;1096257;2155841;4,53;1286591;12602199;12029023;0,86;13888790;17,4914290302601;0,35;0,06;0,05;0,06;0,31;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2018;43758768;15266994;18721620;2806462;0;103085;994829;1097914;0;694699;13439366;11718339;2,2;14134065;17,5942025621168;0,32;0,01;0,03;0;0,04;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2019;42614656;14569552;10467931;1430601;0;0;831009;831009;0;59972;306757;5098806;-5,69;366729;17,5677087896309;0,01;0;0,02;0;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material Aeronáutico e de Defesa";"EMBRAER S.A.";20087;"EMBRAER";"www.embraer.com.br";"EMBR3";2020;54812845;15272715;19641764;2406948;0;0;1548117;1548117;0;1951241;21163399;14034460;5,87;23114640;17,8194351222616;0,42;0;0,03;0;0;"Bens Industriais";"Máquinas, Equipamentos, Veículos e Peças";"Material de Transporte";"Novo Mercado";TRUE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2012;496336;0;819566;106108;0;46278;18454;64732;0;185421;257508;39963;6,23;442929;13,115008395717;0,89;0,06;0,13;NA;0,44;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2013;352006;0;1193451;126347;27475;50730;5495;56225;2,3;217493;77379;13713;5;294872;12,7714034998895;0,84;0,04;0,16;Inf;0,4;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2014;267345;0;863873;107141;0;23708;4273;27981;0;227437;9938;36143;7,19;237375;12,4962952381261;0,89;0,03;0,1;NA;0,22;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2015;173795;0;340339;46892;51157;127105;3688;130793;15,03;72624;30860;6358;0,74;103484;12,0656317226999;0,6;0,37;0,75;Inf;2,71;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2016;282436;133993;149636;23269;2201;24167;2405;26572;1,47;39854;20686;53068;0,28;60540;12,55120725523;0,21;0,16;0,09;0,02;1,04;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2017;130410;10771;215719;30078;0;0;2897;2897;0;5568;24168;6138;8,15;29736;11,7784386126509;0,23;0;0,02;0;0;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2018;127581;418;358889;52015;0;0;1720;1720;0;4075;20308;6593;10,34;24383;11,7565067359844;0,19;0;0,01;0;0;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2019;130513;10087;470723;69136;9669;20092;5799;25891;2,05;10642;23282;3826;1,16;33924;11,7792281176417;0,26;0,04;0,2;0,96;0,29;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
"Material de Transporte";"EMBPAR PARTICIPAÇÕES S/A";15458;"EMBPAR S/A";"www.battistella.com.br";"EPAR3";2020;155170;25984;453812;84838;15897;29606;7664;37270;3,5;15639;30198;14262;0,85;45837;11,9522765690775;0,3;0,07;0,24;0,61;0,35;"Bens Industriais";"Emp. Adm. Part. - Sem Setor Principal";"Comércio";"Tradicional";FALSE
